github_path,raw_url,sha,local_path,filename,section,last_synced_at,sitemap_lastmod
docs/User Guide/data/distribution/braze_currents/event_glossary/currents_changelogs/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/event_glossary/currents_changelogs/index.md,b803a71ea6d3af7676083cc5501009fd6ea70a49,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/event_glossary/currents_changelogs/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-21T18:48:31+00:00
docs/User Guide/data/distribution/braze_currents/event_glossary/customer_behavior_events/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/event_glossary/customer_behavior_events/index.md,0105cd220c73fe7044be2170e36db0db41cdadc0,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/event_glossary/customer_behavior_events/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-20T18:09:30+00:00
docs/User Guide/data/distribution/braze_currents/event_glossary/message_engagement_events/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/event_glossary/message_engagement_events/index.md,17888fdd82f2db3df8c1b2e577edfaa50f9a2f17,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/event_glossary/message_engagement_events/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-27T16:20:14+00:00
docs/User Guide/data/distribution/braze_currents/event_glossary/user_profiles_events/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/event_glossary/user_profiles_events/index.md,f704f89a01de6fe1521390d44bbe2259796fa955,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/event_glossary/user_profiles_events/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-20T17:57:01+00:00
docs/User Guide/data/distribution/braze_currents/faq/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/faq/index.md,f61578ed4fa421bcb89cbb0acdbae7ed6f9e67b7,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/faq/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-05T16:24:47+00:00
docs/User Guide/data/distribution/braze_currents/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/index.md,1c46c0555d22226037c332fa9ea27beb9a516e86,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-04-20T18:28:42+00:00
docs/User Guide/data/distribution/braze_currents/setting_up_currents/available_partners/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/setting_up_currents/available_partners/index.md,f34f88755d0f6ae88fac10323917b5afd5dc1706,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/setting_up_currents/available_partners/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-18T18:44:47+00:00
docs/User Guide/data/distribution/braze_currents/setting_up_currents/custom_http_connector/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/setting_up_currents/custom_http_connector/index.md,c40faff9741dbcb2772842c5f5427565e55cf0d6,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/setting_up_currents/custom_http_connector/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-02T19:57:05+00:00
docs/User Guide/data/distribution/braze_currents/setting_up_currents/event_delivery_semantics/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/setting_up_currents/event_delivery_semantics/index.md,08ffee5793b0d7fa7b972afae3e261ed589c12b8,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/setting_up_currents/event_delivery_semantics/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/data/distribution/braze_currents/setting_up_currents/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/setting_up_currents/index.md,12592859f4b2b888a5dc970a6e46fae86036ae3c,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/setting_up_currents/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/data/distribution/braze_currents/use_cases/how_braze_uses_currents/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/use_cases/how_braze_uses_currents/index.md,0ae998b357b96ee2645cda13479158370cba6a4d,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/use_cases/how_braze_uses_currents/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/braze_currents/use_cases/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/use_cases/index.md,71475c3f2379d0277a6df5e3ee7f659031b6fb64,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/use_cases/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/braze_currents/use_cases/s3_to_snowflake/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/use_cases/s3_to_snowflake/index.md,2b368f54802777518ece9fa089a0f82a11015b3f,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/use_cases/s3_to_snowflake/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/braze_currents/use_cases/transferring_data_to_redshift/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/braze_currents/use_cases/transferring_data_to_redshift/index.md,05cdd42c0c2894da12e14d284f9e9fc1abd94d0f,braze_user_guide_md/docs/User Guide/data/distribution/braze_currents/use_cases/transferring_data_to_redshift/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/export_braze_data/export_apis/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/export_apis/index.md,ddd9cdee9b94de0e1334e082d6b47de09cbaf49e,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/export_apis/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/data/distribution/export_braze_data/export_campaign_results_data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/export_campaign_results_data/index.md,e94d4913c23cbf43f06385da52703b1d46c0f66b,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/export_campaign_results_data/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/export_braze_data/export_canvas_data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/export_canvas_data/index.md,1ffc037f75a0c1ed5674c5c4b0dc11f692002b44,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/export_canvas_data/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/export_braze_data/export_troubleshooting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/export_troubleshooting/index.md,2db2dd434c0fb0559d7fe1a82a967ffe29dc82a8,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/export_troubleshooting/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:59:31+00:00
docs/User Guide/data/distribution/export_braze_data/faqs/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/faqs/index.md,90c499173771323e913c1d123a1ecd83946b3446,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/faqs/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:59:31+00:00
docs/User Guide/data/distribution/export_braze_data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/index.md,81fd44301b83ab32fc2113d35bc571d9bffba08d,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/export_braze_data/message_archiving/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/message_archiving/index.md,74cf3fe4b85ddddf094d393a35bc60f01df1c4a9,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/message_archiving/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/distribution/export_braze_data/segment_data_to_csv/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/export_braze_data/segment_data_to_csv/index.md,32ad04beeadf24a9d76aa6084741358fc820a3c4,braze_user_guide_md/docs/User Guide/data/distribution/export_braze_data/segment_data_to_csv/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:59:31+00:00
docs/User Guide/data/distribution/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/distribution/index.md,829be4c3c926aee91b51e85293cd2c339ece783e,braze_user_guide_md/docs/User Guide/data/distribution/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-04-17T14:51:01+00:00
docs/User Guide/data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/index.md,48de44d3be9ed1c0a082d13db2c1868e60dd007a,braze_user_guide_md/docs/User Guide/data/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-04-07T16:30:38+00:00
docs/User Guide/data/infrastructure/data_centers/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/infrastructure/data_centers/index.md,1f9df8cd73770f0d36f57609ff8d3c3c586bac9c,braze_user_guide_md/docs/User Guide/data/infrastructure/data_centers/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T23:04:34+00:00
docs/User Guide/data/infrastructure/data_points/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/infrastructure/data_points/index.md,3e3c93f9239bd012fbdda8456ca00d22ccd38cf6,braze_user_guide_md/docs/User Guide/data/infrastructure/data_points/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:59:31+00:00
docs/User Guide/data/infrastructure/field_level_encryption/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/infrastructure/field_level_encryption/index.md,fb153f7b819a61ff9eb4d1584edf3fa62c9266cd,braze_user_guide_md/docs/User Guide/data/infrastructure/field_level_encryption/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/data/infrastructure/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/infrastructure/index.md,71475c3f2379d0277a6df5e3ee7f659031b6fb64,braze_user_guide_md/docs/User Guide/data/infrastructure/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-07T20:41:48+00:00
docs/User Guide/data/unification/cloud_ingestion/best_practices/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/best_practices/index.md,4d3b5413ca472efd139b7b8347a30b879afe0baa,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/best_practices/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-11T15:58:01+00:00
docs/User Guide/data/unification/cloud_ingestion/connected_sources/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/connected_sources/index.md,f872f0b116c99f785093acc4e3689588ff39caa0,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/connected_sources/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T23:04:34+00:00
docs/User Guide/data/unification/cloud_ingestion/delete_users/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/delete_users/index.md,9bae198fbd8055ab40761ed0c9d1560817129924,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/delete_users/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-27T16:20:14+00:00
docs/User Guide/data/unification/cloud_ingestion/faqs/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/faqs/index.md,b5d7445eba26d2e78dd90298497baae79460d437,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/faqs/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T23:04:34+00:00
docs/User Guide/data/unification/cloud_ingestion/file_storage_integrations/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/file_storage_integrations/index.md,5f5cf3ca9ff86b9039e07355463bfb29fd344580,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/file_storage_integrations/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/data/unification/cloud_ingestion/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/index.md,cbf84b94e91d037e7c38a8d4542dd874277700c2,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:59:31+00:00
docs/User Guide/data/unification/cloud_ingestion/integrations/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/integrations/index.md,a56f660d12327085e178b7719d514bd209316fa1,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/integrations/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-01T20:59:31+00:00
docs/User Guide/data/unification/cloud_ingestion/sql_editor/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/sql_editor/index.md,d5cae17dac55c9352d43e69de1d212dd4b70e3b5,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/sql_editor/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-06-03T15:05:30+00:00
docs/User Guide/data/unification/cloud_ingestion/sync_accounts_data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/sync_accounts_data/index.md,6a2f0ee617ea0a4dc1739ffd97c1015f08abbe6f,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/sync_accounts_data/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/data/unification/cloud_ingestion/sync_catalogs_data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/sync_catalogs_data/index.md,f8184f05a9b131c34e3e36ece955ecd9c7fe942f,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/sync_catalogs_data/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/data/unification/cloud_ingestion/sync_logs/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/data/unification/cloud_ingestion/sync_logs/index.md,e087abe37f618828b48af5e495dd2af1fb0d1fb6,braze_user_guide_md/docs/User Guide/data/unification/cloud_ingestion/sync_logs/index.md,index.md,data,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
